,file_path,label
51,./final_data/denoised_spamfiles/24969_1.wav,0
52,./final_data/denoised_spamfiles/24587_2.wav,0
53,./final_data/denoised_spamfiles/25178_2.wav,0
54,./final_data/denoised_spamfiles/24627_1.wav,0
55,./final_data/denoised_spamfiles/24678_1.wav,0
56,./final_data/denoised_spamfiles/25194_2.wav,0
57,./final_data/denoised_spamfiles/24871_2.wav,0
58,./final_data/denoised_spamfiles/24700_1.wav,0
59,./final_data/denoised_spamfiles/24644_1.wav,0
60,./final_data/denoised_spamfiles/24723_2.wav,0
61,./final_data/denoised_spamfiles/25177_1.wav,0
62,./final_data/denoised_spamfiles/25004_1.wav,0
63,./final_data/denoised_spamfiles/24649_1.wav,0
64,./final_data/denoised_spamfiles/25176_2.wav,0
65,./final_data/denoised_spamfiles/24973_1.wav,0
66,./final_data/denoised_spamfiles/24996_1.wav,0
67,./final_data/denoised_spamfiles/24873_2.wav,0
68,./final_data/denoised_spamfiles/24692_1.wav,0
69,./final_data/denoised_spamfiles/24938_1.wav,0
70,./final_data/denoised_spamfiles/24658_1.wav,0
71,./final_data/denoised_spamfiles/25247_1.wav,0
72,./final_data/denoised_spamfiles/25193_2.wav,0
73,./final_data/denoised_spamfiles/23319_2.wav,0
74,./final_data/denoised_spamfiles/24894_1.wav,0
75,./final_data/denoised_spamfiles/24983_1.wav,0
76,./final_data/denoised_spamfiles/24861_2.wav,0
77,./final_data/denoised_spamfiles/24934_1.wav,0
78,./final_data/denoised_spamfiles/24705_1.wav,0
79,./final_data/denoised_spamfiles/24662_1.wav,0
80,./final_data/denoised_spamfiles/24591_2.wav,0
81,./final_data/denoised_spamfiles/25272_1.wav,0
82,./final_data/denoised_spamfiles/24597_2.wav,0
83,./final_data/denoised_spamfiles/24935_1.wav,0
84,./final_data/denoised_spamfiles/24986_1.wav,0
85,./final_data/denoised_spamfiles/24995_1.wav,0
86,./final_data/denoised_spamfiles/25071_1.wav,0
87,./final_data/denoised_spamfiles/24688_1.wav,0
88,./final_data/denoised_spamfiles/24999_1.wav,0
89,./final_data/denoised_spamfiles/24928_2.wav,0
90,./final_data/denoised_spamfiles/25001_1.wav,0
91,./final_data/denoised_spamfiles/25000_1.wav,0
92,./final_data/denoised_spamfiles/24629_1.wav,0
93,./final_data/denoised_spamfiles/25109_1.wav,0
94,./final_data/denoised_spamfiles/24702_1.wav,0
95,./final_data/denoised_spamfiles/25106_1.wav,0
96,./final_data/denoised_spamfiles/24570_2.wav,0
97,./final_data/denoised_spamfiles/24609_2.wav,0
98,./final_data/denoised_spamfiles/25018_1.wav,0
99,./final_data/denoised_spamfiles/24598_2.wav,0
100,./final_data/denoised_spamfiles/25283_1.wav,0
101,./final_data/denoised_spamfiles/24882_1.wav,0
102,./final_data/denoised_spamfiles/24936_1.wav,0
103,./final_data/denoised_spamfiles/24634_1.wav,0
104,./final_data/denoised_spamfiles/24651_1.wav,0
105,./final_data/denoised_spamfiles/24961_1.wav,0
106,./final_data/denoised_spamfiles/24637_1.wav,0
107,./final_data/denoised_spamfiles/25045_2.wav,0
108,./final_data/denoised_spamfiles/24866_2.wav,0
109,./final_data/denoised_spamfiles/24982_1.wav,0
110,./final_data/denoised_spamfiles/25174_1.wav,0
111,./final_data/denoised_spamfiles/25188_1.wav,0
112,./final_data/denoised_spamfiles/24902_1.wav,0
113,./final_data/denoised_spamfiles/24957_2.wav,0
114,./final_data/denoised_spamfiles/24687_1.wav,0
115,./final_data/denoised_spamfiles/24663_1.wav,0
116,./final_data/denoised_spamfiles/25019_2.wav,0
117,./final_data/denoised_spamfiles/24718_1.wav,0
118,./final_data/denoised_spamfiles/24972_1.wav,0
119,./final_data/denoised_spamfiles/24703_1.wav,0
120,./final_data/denoised_spamfiles/24646_1.wav,0
121,./final_data/denoised_spamfiles/24893_1.wav,0
122,./final_data/denoised_spamfiles/24867_2.wav,0
123,./final_data/denoised_spamfiles/25191_1.wav,0
124,./final_data/denoised_spamfiles/25016_1.wav,0
125,./final_data/denoised_spamfiles/24620_2.wav,0
126,./final_data/denoised_spamfiles/24584_2.wav,0
127,./final_data/denoised_spamfiles/25009_1.wav,0
128,./final_data/denoised_spamfiles/25095_2.wav,0
129,./final_data/denoised_spamfiles/24635_1.wav,0
130,./final_data/denoised_spamfiles/24631_1.wav,0
131,./final_data/denoised_spamfiles/24722_1.wav,0
132,./final_data/denoised_spamfiles/24984_1.wav,0
133,./final_data/denoised_spamfiles/24596_2.wav,0
134,./final_data/denoised_spamfiles/24660_1.wav,0
135,./final_data/denoised_spamfiles/24633_1.wav,0
136,./final_data/denoised_spamfiles/25090_2.wav,0
137,./final_data/denoised_spamfiles/24964_1.wav,0
138,./final_data/denoised_spamfiles/24966_1.wav,0
139,./final_data/denoised_spamfiles/24858_2.wav,0
140,./final_data/denoised_spamfiles/24568_2.wav,0
141,./final_data/denoised_spamfiles/24574_2.wav,0
142,./final_data/denoised_spamfiles/24567_2.wav,0
143,./final_data/denoised_spamfiles/24605_2.wav,0
144,./final_data/denoised_spamfiles/24639_1.wav,0
145,./final_data/denoised_spamfiles/24624_1.wav,0
146,./final_data/denoised_spamfiles/24604_2.wav,0
147,./final_data/denoised_spamfiles/24975_1.wav,0
148,./final_data/denoised_spamfiles/24992_1.wav,0
149,./final_data/denoised_spamfiles/24940_2.wav,0
150,./final_data/denoised_spamfiles/24607_2.wav,0
151,./final_data/denoised_spamfiles/24980_1.wav,0
152,./final_data/denoised_spamfiles/25273_1.wav,0
153,./final_data/denoised_spamfiles/24962_1.wav,0
154,./final_data/denoised_spamfiles/24712_1.wav,0
155,./final_data/denoised_spamfiles/24997_1.wav,0
156,./final_data/denoised_spamfiles/24694_1.wav,0
157,./final_data/denoised_spamfiles/25170_1.wav,0
158,./final_data/denoised_spamfiles/24615_2.wav,0
159,./final_data/denoised_spamfiles/25270_2.wav,0
160,./final_data/denoised_spamfiles/24668_1.wav,0
161,./final_data/denoised_spamfiles/24743_2.wav,0
162,./final_data/denoised_spamfiles/25108_1.wav,0
163,./final_data/denoised_spamfiles/24685_1.wav,0
164,./final_data/denoised_spamfiles/25082_2.wav,0
165,./final_data/denoised_spamfiles/24952_2.wav,0
166,./final_data/denoised_spamfiles/24647_1.wav,0
167,./final_data/denoised_spamfiles/24680_1.wav,0
168,./final_data/denoised_spamfiles/24614_2.wav,0
169,./final_data/denoised_spamfiles/25185_1.wav,0
170,./final_data/denoised_spamfiles/24671_1.wav,0
171,./final_data/denoised_spamfiles/24862_2.wav,0
172,./final_data/denoised_spamfiles/24939_1.wav,0
173,./final_data/denoised_spamfiles/25275_1.wav,0
174,./final_data/denoised_spamfiles/24669_1.wav,0
175,./final_data/denoised_spamfiles/24715_1.wav,0
176,./final_data/denoised_spamfiles/24698_1.wav,0
177,./final_data/denoised_spamfiles/25020_1.wav,0
178,./final_data/denoised_spamfiles/24628_1.wav,0
179,./final_data/denoised_spamfiles/25109_2.wav,0
180,./final_data/denoised_spamfiles/24641_1.wav,0
181,./final_data/denoised_spamfiles/24965_1.wav,0
182,./final_data/denoised_spamfiles/25015_1.wav,0
183,./final_data/denoised_spamfiles/24608_2.wav,0
184,./final_data/denoised_spamfiles/25104_1.wav,0
185,./final_data/denoised_spamfiles/25044_2.wav,0
186,./final_data/denoised_spamfiles/24889_1.wav,0
187,./final_data/denoised_spamfiles/25013_1.wav,0
188,./final_data/denoised_spamfiles/25101_2.wav,0
189,./final_data/denoised_spamfiles/24621_1.wav,0
190,./final_data/denoised_spamfiles/24714_1.wav,0
191,./final_data/denoised_spamfiles/24711_1.wav,0
192,./final_data/denoised_spamfiles/24670_1.wav,0
193,./final_data/denoised_spamfiles/25187_1.wav,0
194,./final_data/denoised_spamfiles/24683_1.wav,0
195,./final_data/denoised_spamfiles/24626_1.wav,0
196,./final_data/denoised_spamfiles/24650_1.wav,0
197,./final_data/denoised_spamfiles/24577_2.wav,0
198,./final_data/denoised_spamfiles/24876_1.wav,0
199,./final_data/denoised_spamfiles/24603_2.wav,0
200,./final_data/denoised_spamfiles/25105_1.wav,0
201,./final_data/denoised_spamfiles/24622_1.wav,0
202,./final_data/denoised_spamfiles/24576_2.wav,0
203,./final_data/denoised_spamfiles/25093_1.wav,0
204,./final_data/denoised_spamfiles/24708_1.wav,0
205,./final_data/denoised_spamfiles/24872_2.wav,0
206,./final_data/denoised_spamfiles/24623_1.wav,0
207,./final_data/denoised_spamfiles/24974_1.wav,0
208,./final_data/denoised_spamfiles/24677_1.wav,0
209,./final_data/denoised_spamfiles/24667_1.wav,0
210,./final_data/denoised_spamfiles/25085_2.wav,0
211,./final_data/denoised_spamfiles/24612_2.wav,0
212,./final_data/denoised_spamfiles/24874_2.wav,0
213,./final_data/denoised_spamfiles/25175_1.wav,0
214,./final_data/denoised_spamfiles/24967_1.wav,0
215,./final_data/denoised_spamfiles/25103_1.wav,0
216,./final_data/denoised_spamfiles/23320_2.wav,0
217,./final_data/denoised_spamfiles/24887_1.wav,0
218,./final_data/denoised_spamfiles/24672_1.wav,0
219,./final_data/denoised_spamfiles/24879_1.wav,0
220,./final_data/denoised_spamfiles/24709_1.wav,0
221,./final_data/denoised_spamfiles/24958_2.wav,0
222,./final_data/denoised_spamfiles/24619_2.wav,0
223,./final_data/denoised_spamfiles/24664_1.wav,0
224,./final_data/denoised_spamfiles/24994_1.wav,0
225,./final_data/denoised_spamfiles/25186_1.wav,0
226,./final_data/denoised_spamfiles/24689_1.wav,0
227,./final_data/denoised_spamfiles/24870_2.wav,0
228,./final_data/denoised_spamfiles/24610_2.wav,0
229,./final_data/denoised_spamfiles/24993_1.wav,0
230,./final_data/denoised_spamfiles/24954_2.wav,0
231,./final_data/denoised_spamfiles/24606_2.wav,0
232,./final_data/denoised_spamfiles/24704_1.wav,0
233,./final_data/denoised_spamfiles/25010_1.wav,0
234,./final_data/denoised_spamfiles/24880_1.wav,0
235,./final_data/denoised_spamfiles/24927_1.wav,0
236,./final_data/denoised_spamfiles/24963_1.wav,0
237,./final_data/denoised_spamfiles/24679_1.wav,0
238,./final_data/denoised_spamfiles/25047_2.wav,0
239,./final_data/denoised_spamfiles/24618_2.wav,0
240,./final_data/denoised_spamfiles/24616_2.wav,0
241,./final_data/denoised_spamfiles/25277_2.wav,0
242,./final_data/denoised_spamfiles/24951_2.wav,0
243,./final_data/denoised_spamfiles/24859_2.wav,0
244,./final_data/denoised_spamfiles/24895_2.wav,0
245,./final_data/denoised_spamfiles/24595_2.wav,0
246,./final_data/denoised_spamfiles/24979_1.wav,0
247,./final_data/denoised_spamfiles/24717_1.wav,0
248,./final_data/denoised_spamfiles/24869_2.wav,0
249,./final_data/denoised_spamfiles/24572_2.wav,0
250,./final_data/denoised_spamfiles/25046_2.wav,0
251,./final_data/denoised_spamfiles/24883_1.wav,0
252,./final_data/denoised_spamfiles/24579_2.wav,0
253,./final_data/denoised_spamfiles/24666_1.wav,0
254,./final_data/denoised_spamfiles/24989_1.wav,0
255,./final_data/denoised_spamfiles/24707_1.wav,0
256,./final_data/denoised_spamfiles/25110_2.wav,0
257,./final_data/denoised_spamfiles/25017_1.wav,0
258,./final_data/denoised_spamfiles/24959_2.wav,0
259,./final_data/denoised_spamfiles/24977_1.wav,0
260,./final_data/denoised_spamfiles/24684_1.wav,0
261,./final_data/denoised_spamfiles/24892_2.wav,0
262,./final_data/denoised_spamfiles/24675_1.wav,0
263,./final_data/denoised_spamfiles/25011_1.wav,0
264,./final_data/denoised_spamfiles/25073_1.wav,0
265,./final_data/denoised_spamfiles/25182_1.wav,0
266,./final_data/denoised_spamfiles/24686_1.wav,0
267,./final_data/denoised_spamfiles/24987_1.wav,0
268,./final_data/denoised_spamfiles/24674_1.wav,0
269,./final_data/denoised_spamfiles/25173_1.wav,0
270,./final_data/denoised_spamfiles/24575_2.wav,0
271,./final_data/denoised_spamfiles/24985_1.wav,0
272,./final_data/denoised_spamfiles/24600_2.wav,0
273,./final_data/denoised_spamfiles/24886_1.wav,0
274,./final_data/denoised_spamfiles/24991_1.wav,0
275,./final_data/denoised_spamfiles/24706_1.wav,0
276,./final_data/denoised_spamfiles/24592_2.wav,0
277,./final_data/denoised_spamfiles/23321_2.wav,0
278,./final_data/denoised_spamfiles/25014_1.wav,0
279,./final_data/denoised_spamfiles/24656_1.wav,0
280,./final_data/denoised_spamfiles/24643_1.wav,0
281,./final_data/denoised_spamfiles/24865_2.wav,0
282,./final_data/denoised_spamfiles/25072_1.wav,0
283,./final_data/denoised_spamfiles/24925_1.wav,0
284,./final_data/denoised_spamfiles/25107_1.wav,0
285,./final_data/denoised_spamfiles/24665_1.wav,0
286,./final_data/denoised_spamfiles/24696_1.wav,0
287,./final_data/denoised_spamfiles/24594_2.wav,0
288,./final_data/denoised_spamfiles/24960_1.wav,0
289,./final_data/denoised_spamfiles/25043_2.wav,0
290,./final_data/denoised_spamfiles/24745_2.wav,0
291,./final_data/denoised_spamfiles/24695_1.wav,0
292,./final_data/denoised_spamfiles/24881_1.wav,0
293,./final_data/denoised_spamfiles/25179_1.wav,0
294,./final_data/denoised_spamfiles/24744_2.wav,0
295,./final_data/denoised_spamfiles/24657_1.wav,0
296,./final_data/denoised_spamfiles/24613_2.wav,0
297,./final_data/denoised_spamfiles/24601_2.wav,0
298,./final_data/denoised_spamfiles/24625_1.wav,0
299,./final_data/denoised_spamfiles/24941_1.wav,0
300,./final_data/denoised_spamfiles/24998_1.wav,0
301,./final_data/denoised_spamfiles/24890_1.wav,0
302,./final_data/denoised_spamfiles/24676_1.wav,0
303,./final_data/denoised_spamfiles/24642_1.wav,0
304,./final_data/denoised_spamfiles/24953_2.wav,0
305,./final_data/denoised_spamfiles/24863_2.wav,0
306,./final_data/denoised_spamfiles/24693_1.wav,0
307,./final_data/denoised_spamfiles/25274_1.wav,0
308,./final_data/denoised_spamfiles/24652_1.wav,0
309,./final_data/denoised_spamfiles/24932_1.wav,0
310,./final_data/denoised_spamfiles/24699_1.wav,0
311,./final_data/denoised_spamfiles/24682_1.wav,0
312,./final_data/denoised_spamfiles/25021_2.wav,0
313,./final_data/denoised_spamfiles/24990_1.wav,0
314,./final_data/denoised_spamfiles/24864_2.wav,0
315,./final_data/denoised_spamfiles/24701_1.wav,0
316,./final_data/denoised_spamfiles/24878_1.wav,0
317,./final_data/denoised_spamfiles/24981_1.wav,0
318,./final_data/denoised_spamfiles/24868_2.wav,0
319,./final_data/denoised_spamfiles/24891_1.wav,0
320,./final_data/denoised_spamfiles/24659_1.wav,0
321,./final_data/denoised_spamfiles/24720_1.wav,0
322,./final_data/denoised_spamfiles/24885_1.wav,0
323,./final_data/denoised_spamfiles/24950_2.wav,0
324,./final_data/denoised_spamfiles/23322_2.wav,0
325,./final_data/denoised_spamfiles/24590_2.wav,0
326,./final_data/denoised_spamfiles/24942_1.wav,0
327,./final_data/denoised_spamfiles/24573_2.wav,0
328,./final_data/denoised_spamfiles/25080_2.wav,0
329,./final_data/denoised_spamfiles/25092_2.wav,0
330,./final_data/denoised_spamfiles/25169_1.wav,0
331,./final_data/denoised_spamfiles/23323_2.wav,0
332,./final_data/denoised_spamfiles/25189_1.wav,0
333,./final_data/denoised_spamfiles/24943_2.wav,0
334,./final_data/denoised_spamfiles/24636_1.wav,0
335,./final_data/denoised_spamfiles/24888_1.wav,0
336,./final_data/denoised_spamfiles/25193_1.wav,0
337,./final_data/denoised_spamfiles/25006_1.wav,0
338,./final_data/denoised_spamfiles/25012_1.wav,0
339,./final_data/denoised_spamfiles/24860_2.wav,0
340,./final_data/denoised_spamfiles/25007_1.wav,0
341,./final_data/denoised_spamfiles/25070_1.wav,0
342,./final_data/denoised_spamfiles/24648_1.wav,0
343,./final_data/denoised_spamfiles/25167_2.wav,0
344,./final_data/denoised_spamfiles/24691_1.wav,0
345,./final_data/denoised_spamfiles/24976_1.wav,0
346,./final_data/denoised_spamfiles/24875_1.wav,0
347,./final_data/denoised_spamfiles/24937_1.wav,0
348,./final_data/denoised_spamfiles/24713_1.wav,0
349,./final_data/denoised_spamfiles/24565_2.wav,0
350,./final_data/denoised_spamfiles/24638_1.wav,0
351,./final_data/denoised_spamfiles/24690_1.wav,0
352,./final_data/denoised_spamfiles/25190_1.wav,0
353,./final_data/denoised_spamfiles/25248_1.wav,0
354,./final_data/denoised_spamfiles/24956_2.wav,0
355,./final_data/denoised_spamfiles/25181_1.wav,0
356,./final_data/denoised_spamfiles/25102_2.wav,0
357,./final_data/denoised_spamfiles/24940_1.wav,0
358,./final_data/denoised_spamfiles/25267_1.wav,0
359,./final_data/denoised_spamfiles/24929_1.wav,0
360,./final_data/denoised_spamfiles/24884_1.wav,0
361,./final_data/denoised_spamfiles/25005_1.wav,0
362,./final_data/denoised_spamfiles/24571_2.wav,0
363,./final_data/denoised_spamfiles/24988_1.wav,0
364,./final_data/denoised_spamfiles/25113_2.wav,0
365,./final_data/denoised_spamfiles/24721_2.wav,0
366,./final_data/denoised_spamfiles/24716_1.wav,0
367,./final_data/denoised_spamfiles/24697_1.wav,0
368,./final_data/denoised_spamfiles/24585_3.wav,0
369,./final_data/denoised_allspeech/23532_2.wav,1
370,./final_data/denoised_allspeech/23353_2.wav,1
371,./final_data/denoised_allspeech/23340_2.wav,1
372,./final_data/denoised_allspeech/23336_2.wav,1
373,./final_data/denoised_allspeech/23332_2.wav,1
374,./final_data/denoised_allspeech/23328_2.wav,1
375,./final_data/denoised_allspeech/23100_1.wav,1
376,./final_data/denoised_allspeech/26081_2.wav,1
377,./final_data/denoised_allspeech/25834_2.wav,1
378,./final_data/denoised_allspeech/25833_2.wav,1
379,./final_data/denoised_allspeech/25830_2.wav,1
380,./final_data/denoised_allspeech/25829_2.wav,1
381,./final_data/denoised_allspeech/25828_2.wav,1
382,./final_data/denoised_allspeech/25827_2.wav,1
383,./final_data/denoised_allspeech/25822_2.wav,1
384,./final_data/denoised_allspeech/25819_2.wav,1
385,./final_data/denoised_allspeech/24921_1.wav,1
386,./final_data/denoised_allspeech/24920_1.wav,1
387,./final_data/denoised_allspeech/24918_1.wav,1
388,./final_data/denoised_allspeech/24917_1.wav,1
389,./final_data/denoised_allspeech/24916_1.wav,1
390,./final_data/denoised_allspeech/24915_1.wav,1
391,./final_data/denoised_allspeech/24914_1.wav,1
392,./final_data/denoised_allspeech/24913_1.wav,1
393,./final_data/denoised_allspeech/24912_1.wav,1
394,./final_data/denoised_allspeech/24911_1.wav,1
395,./final_data/denoised_allspeech/24910_1.wav,1
396,./final_data/denoised_allspeech/24909_1.wav,1
397,./final_data/denoised_allspeech/24908_1.wav,1
398,./final_data/denoised_allspeech/24907_1.wav,1
399,./final_data/denoised_allspeech/24905_1.wav,1
400,./final_data/denoised_allspeech/24903_1.wav,1
401,./final_data/denoised_allspeech/24900_1.wav,1
402,./final_data/denoised_allspeech/24897_1.wav,1
403,./final_data/denoised_allspeech/24555_2.wav,1
404,./final_data/denoised_allspeech/24554_2.wav,1
405,./final_data/denoised_allspeech/24553_2.wav,1
406,./final_data/denoised_allspeech/24552_2.wav,1
407,./final_data/denoised_allspeech/24551_2.wav,1
408,./final_data/denoised_allspeech/24549_2.wav,1
409,./final_data/denoised_allspeech/23981_2.wav,1
410,./final_data/denoised_allspeech/23331_2.wav,1
411,./final_data/denoised_allspeech/23329_2.wav,1
412,./final_data/denoised_allspeech/22652_2.wav,1
413,./final_data/denoised_allspeech/26226_1.wav,1
414,./final_data/denoised_allspeech/26225_1.wav,1
415,./final_data/denoised_allspeech/26221_1.wav,1
416,./final_data/denoised_allspeech/26216_1.wav,1
417,./final_data/denoised_allspeech/26162_1.wav,1
418,./final_data/denoised_allspeech/25922_2.wav,1
419,./final_data/denoised_allspeech/25920_2.wav,1
420,./final_data/denoised_allspeech/25906_2.wav,1
421,./final_data/denoised_allspeech/25918_2.wav,1
422,./final_data/denoised_allspeech/24758_2.wav,1
423,./final_data/denoised_allspeech/24755_1.wav,1
424,./final_data/denoised_allspeech/24753_1.wav,1
425,./final_data/denoised_allspeech/24746_2.wav,1
426,./final_data/denoised_allspeech/24071_1.wav,1
427,./final_data/denoised_allspeech/24064_1.wav,1
428,./final_data/denoised_allspeech/24061_1.wav,1
429,./final_data/denoised_allspeech/24060_1.wav,1
430,./final_data/denoised_allspeech/24059_1.wav,1
431,./final_data/denoised_allspeech/24058_1.wav,1
432,./final_data/denoised_allspeech/24057_1.wav,1
433,./final_data/denoised_allspeech/24055_1.wav,1
434,./final_data/denoised_allspeech/24052_1.wav,1
435,./final_data/denoised_allspeech/23980_2.wav,1
436,./final_data/denoised_allspeech/23979_2.wav,1
437,./final_data/denoised_allspeech/23978_1.wav,1
438,./final_data/denoised_allspeech/26051_2.wav,1
439,./final_data/denoised_allspeech/26038_2.wav,1
440,./final_data/denoised_allspeech/25933_2.wav,1
441,./final_data/denoised_allspeech/25931_1.wav,1
442,./final_data/denoised_allspeech/25930_1.wav,1
443,./final_data/denoised_allspeech/25923_1.wav,1
444,./final_data/denoised_allspeech/25106_2.wav,1
445,./final_data/denoised_allspeech/25890_2.wav,1
446,./final_data/denoised_allspeech/25885_2.wav,1
447,./final_data/denoised_allspeech/25884_2.wav,1
448,./final_data/denoised_allspeech/25883_2.wav,1
449,./final_data/denoised_allspeech/25879_2.wav,1
450,./final_data/denoised_allspeech/25876_2.wav,1
451,./final_data/denoised_allspeech/25872_2.wav,1
452,./final_data/denoised_allspeech/25870_2.wav,1
453,./final_data/denoised_allspeech/25869_2.wav,1
454,./final_data/denoised_allspeech/25864_2.wav,1
455,./final_data/denoised_allspeech/24409_2.wav,1
456,./final_data/denoised_allspeech/23552_2.wav,1
457,./final_data/denoised_allspeech/23551_2.wav,1
458,./final_data/denoised_allspeech/23287_2.wav,1
459,./final_data/denoised_allspeech/22865_1.wav,1
460,./final_data/denoised_allspeech/22864_2.wav,1
461,./final_data/denoised_allspeech/22860_2.wav,1
462,./final_data/denoised_allspeech/22674_2.wav,1
463,./final_data/denoised_allspeech/22670_2.wav,1
464,./final_data/denoised_allspeech/25838_2.wav,1
465,./final_data/denoised_allspeech/25836_2.wav,1
466,./final_data/denoised_allspeech/25825_2.wav,1
467,./final_data/denoised_allspeech/23554_2.wav,1
468,./final_data/denoised_allspeech/25896_1.wav,1
469,./final_data/denoised_allspeech/25895_1.wav,1
470,./final_data/denoised_allspeech/25894_1.wav,1
471,./final_data/denoised_allspeech/25893_1.wav,1
472,./final_data/denoised_allspeech/25891_1.wav,1
473,./final_data/denoised_allspeech/25890_1.wav,1
474,./final_data/denoised_allspeech/25889_1.wav,1
475,./final_data/denoised_allspeech/25888_1.wav,1
476,./final_data/denoised_allspeech/25885_1.wav,1
477,./final_data/denoised_allspeech/25884_1.wav,1
478,./final_data/denoised_allspeech/25883_1.wav,1
479,./final_data/denoised_allspeech/25882_1.wav,1
480,./final_data/denoised_allspeech/25881_1.wav,1
481,./final_data/denoised_allspeech/25880_1.wav,1
482,./final_data/denoised_allspeech/25878_1.wav,1
483,./final_data/denoised_allspeech/25877_1.wav,1
484,./final_data/denoised_allspeech/25876_1.wav,1
485,./final_data/denoised_allspeech/25875_1.wav,1
486,./final_data/denoised_allspeech/25874_1.wav,1
487,./final_data/denoised_allspeech/25873_1.wav,1
488,./final_data/denoised_allspeech/25872_1.wav,1
489,./final_data/denoised_allspeech/25871_1.wav,1
490,./final_data/denoised_allspeech/25870_1.wav,1
491,./final_data/denoised_allspeech/25868_1.wav,1
492,./final_data/denoised_allspeech/25867_1.wav,1
493,./final_data/denoised_allspeech/25861_1.wav,1
494,./final_data/denoised_allspeech/25857_1.wav,1
495,./final_data/denoised_allspeech/25856_1.wav,1
496,./final_data/denoised_allspeech/25853_1.wav,1
497,./final_data/denoised_allspeech/25851_2.wav,1
498,./final_data/denoised_allspeech/25849_1.wav,1
499,./final_data/denoised_allspeech/25827_1.wav,1
500,./final_data/denoised_allspeech/25820_1.wav,1
501,./final_data/denoised_allspeech/25819_1.wav,1
502,./final_data/denoised_allspeech/25818_1.wav,1
503,./final_data/denoised_allspeech/25817_1.wav,1
504,./final_data/denoised_allspeech/25816_1.wav,1
505,./final_data/denoised_allspeech/25815_1.wav,1
506,./final_data/denoised_allspeech/25814_1.wav,1
507,./final_data/denoised_allspeech/25813_1.wav,1
508,./final_data/denoised_allspeech/25812_1.wav,1
509,./final_data/denoised_allspeech/25810_1.wav,1
510,./final_data/denoised_allspeech/25808_1.wav,1
511,./final_data/denoised_allspeech/25807_1.wav,1
512,./final_data/denoised_allspeech/25793_2.wav,1
513,./final_data/denoised_allspeech/25776_2.wav,1
514,./final_data/denoised_allspeech/25769_2.wav,1
515,./final_data/denoised_allspeech/25753_2.wav,1
516,./final_data/denoised_allspeech/25749_2.wav,1
517,./final_data/denoised_allspeech/25746_3.wav,1
518,./final_data/denoised_allspeech/25745_2.wav,1
519,./final_data/denoised_allspeech/25719_1.wav,1
520,./final_data/denoised_allspeech/25718_1.wav,1
521,./final_data/denoised_allspeech/25717_1.wav,1
522,./final_data/denoised_allspeech/25716_1.wav,1
